panel,candidate_label,opponent_label,seed,seat,candidate_reward,opponent_reward,margin
Guarded rank routes,V221B,fresh_r1_e106932415,3101900,0,50134.0,23054.0,27080.0
Guarded rank routes,V221B,fresh_r1_e106932415,3101900,1,50134.0,23054.0,27080.0
Guarded rank routes,V221B,fresh_r1_e106932415,3101901,0,154068.0,132854.0,21214.0
Guarded rank routes,V221B,fresh_r1_e106932415,3101901,1,154068.0,132854.0,21214.0
Guarded rank routes,V221B,fresh_r2_e106928797,3101900,0,96780.0,83372.0,13408.0
Guarded rank routes,V221B,fresh_r2_e106928797,3101900,1,96780.0,83372.0,13408.0
Guarded rank routes,V221B,fresh_r2_e106928797,3101901,0,163779.0,105909.0,57870.0
Guarded rank routes,V221B,fresh_r2_e106928797,3101901,1,163779.0,105909.0,57870.0
Guarded rank routes,V221B,fresh_r2_e106932485,3101900,0,74890.0,45529.0,29361.0
Guarded rank routes,V221B,fresh_r2_e106932485,3101900,1,74890.0,45529.0,29361.0
Guarded rank routes,V221B,fresh_r2_e106932485,3101901,0,145734.0,105498.0,40236.0
Guarded rank routes,V221B,fresh_r2_e106932485,3101901,1,145734.0,105498.0,40236.0
Guarded rank routes,V221B,fresh_r3_e106932415,3101900,0,46635.0,36233.0,10402.0
Guarded rank routes,V221B,fresh_r3_e106932415,3101900,1,46635.0,36233.0,10402.0
Guarded rank routes,V221B,fresh_r3_e106932415,3101901,0,140834.0,135813.0,5021.0
Guarded rank routes,V221B,fresh_r3_e106932415,3101901,1,140834.0,135813.0,5021.0
Guarded rank routes,V221B,fresh_r3_e106932498,3101900,0,53678.0,53598.0,80.0
Guarded rank routes,V221B,fresh_r3_e106932498,3101900,1,53678.0,53598.0,80.0
Guarded rank routes,V221B,fresh_r3_e106932498,3101901,0,143765.0,122126.0,21639.0
Guarded rank routes,V221B,fresh_r3_e106932498,3101901,1,143765.0,122126.0,21639.0
Guarded rank routes,V221B,fresh_r400_e106931700,3101900,0,48244.0,33909.0,14335.0
Guarded rank routes,V221B,fresh_r400_e106931700,3101900,1,48244.0,33909.0,14335.0
Guarded rank routes,V221B,fresh_r400_e106931700,3101901,0,144367.0,117704.0,26663.0
Guarded rank routes,V221B,fresh_r400_e106931700,3101901,1,144367.0,117704.0,26663.0
Guarded rank routes,V221B,fresh_r400_e106932963,3101900,0,48276.0,33873.0,14403.0
Guarded rank routes,V221B,fresh_r400_e106932963,3101900,1,48276.0,33873.0,14403.0
Guarded rank routes,V221B,fresh_r400_e106932963,3101901,0,144378.0,117699.0,26679.0
Guarded rank routes,V221B,fresh_r400_e106932963,3101901,1,144378.0,117699.0,26679.0
Guarded rank routes,V221B,fresh_r4_e106929650,3101900,0,46394.0,44196.0,2198.0
Guarded rank routes,V221B,fresh_r4_e106929650,3101900,1,46394.0,44196.0,2198.0
Guarded rank routes,V221B,fresh_r4_e106929650,3101901,0,141297.0,140944.0,353.0
Guarded rank routes,V221B,fresh_r4_e106929650,3101901,1,141297.0,140944.0,353.0
Guarded rank routes,V221B,fresh_r4_e106929856,3101900,0,45939.0,44563.0,1376.0
Guarded rank routes,V221B,fresh_r4_e106929856,3101900,1,45939.0,44563.0,1376.0
Guarded rank routes,V221B,fresh_r4_e106929856,3101901,0,141576.0,139657.0,1919.0
Guarded rank routes,V221B,fresh_r4_e106929856,3101901,1,141576.0,139657.0,1919.0
Guarded rank routes,V221B,fresh_r50_e106928135,3101900,0,55148.0,51320.0,3828.0
Guarded rank routes,V221B,fresh_r50_e106928135,3101900,1,55148.0,51320.0,3828.0
Guarded rank routes,V221B,fresh_r50_e106928135,3101901,0,143468.0,137994.0,5474.0
Guarded rank routes,V221B,fresh_r50_e106928135,3101901,1,143468.0,137994.0,5474.0
Guarded rank routes,V221B,fresh_r50_e106931659,3101900,0,56338.0,51218.0,5120.0
Guarded rank routes,V221B,fresh_r50_e106931659,3101900,1,56338.0,51218.0,5120.0
Guarded rank routes,V221B,fresh_r50_e106931659,3101901,0,162514.0,157438.0,5076.0
Guarded rank routes,V221B,fresh_r50_e106931659,3101901,1,162514.0,157438.0,5076.0
Guarded rank routes,V221B,fresh_r5_e106932413,3101900,0,57967.0,46473.0,11494.0
Guarded rank routes,V221B,fresh_r5_e106932413,3101900,1,57967.0,46473.0,11494.0
Guarded rank routes,V221B,fresh_r5_e106932413,3101901,0,152073.0,102080.0,49993.0
Guarded rank routes,V221B,fresh_r5_e106932413,3101901,1,152073.0,102080.0,49993.0
Guarded rank routes,V221B,fresh_r5_e106932688,3101900,0,91036.0,66833.0,24203.0
Guarded rank routes,V221B,fresh_r5_e106932688,3101900,1,91036.0,66833.0,24203.0
Guarded rank routes,V221B,fresh_r5_e106932688,3101901,0,128947.0,68140.0,60807.0
Guarded rank routes,V221B,fresh_r5_e106932688,3101901,1,128947.0,68140.0,60807.0
Guarded rank routes,V221B,fresh_r6_e106931569,3101900,0,48298.0,41839.0,6459.0
Guarded rank routes,V221B,fresh_r6_e106931569,3101900,1,48298.0,41839.0,6459.0
Guarded rank routes,V221B,fresh_r6_e106931569,3101901,0,146388.0,138903.0,7485.0
Guarded rank routes,V221B,fresh_r6_e106931569,3101901,1,146388.0,138903.0,7485.0
Guarded rank routes,V221B,fresh_r6_e106932498,3101900,0,55719.0,36457.0,19262.0
Guarded rank routes,V221B,fresh_r6_e106932498,3101900,1,55719.0,36457.0,19262.0
Guarded rank routes,V221B,fresh_r6_e106932498,3101901,0,164997.0,65973.0,99024.0
Guarded rank routes,V221B,fresh_r6_e106932498,3101901,1,164997.0,65973.0,99024.0
Guarded rank routes,V221B,fresh_r700_e106928070,3101900,0,47077.0,42175.0,4902.0
Guarded rank routes,V221B,fresh_r700_e106928070,3101900,1,47077.0,42175.0,4902.0
Guarded rank routes,V221B,fresh_r700_e106928070,3101901,0,150841.0,146946.0,3895.0
Guarded rank routes,V221B,fresh_r700_e106928070,3101901,1,150841.0,146946.0,3895.0
Guarded rank routes,V221B,fresh_r700_e106931605,3101900,0,47055.0,42361.0,4694.0
Guarded rank routes,V221B,fresh_r700_e106931605,3101900,1,47055.0,42361.0,4694.0
Guarded rank routes,V221B,fresh_r700_e106931605,3101901,0,142043.0,138010.0,4033.0
Guarded rank routes,V221B,fresh_r700_e106931605,3101901,1,142043.0,138010.0,4033.0
Guarded rank routes,V221B,fresh_r7_e106936294,3102900,0,87445.0,73971.0,13474.0
Guarded rank routes,V221B,fresh_r7_e106936294,3102900,1,87445.0,73971.0,13474.0
Guarded rank routes,V221B,fresh_r7_e106936294,3102901,0,118063.0,73641.0,44422.0
Guarded rank routes,V221B,fresh_r7_e106936294,3102901,1,118063.0,73641.0,44422.0
Guarded rank routes,V221B,fresh_r7_e106936585,3102900,0,85285.0,70502.0,14783.0
Guarded rank routes,V221B,fresh_r7_e106936585,3102900,1,85285.0,70502.0,14783.0
Guarded rank routes,V221B,fresh_r7_e106936585,3102901,0,114684.0,72987.0,41697.0
Guarded rank routes,V221B,fresh_r7_e106936585,3102901,1,114684.0,72987.0,41697.0
Guarded rank routes,V221B,fresh_r8_e106935230,3102900,0,72313.0,46997.0,25316.0
Guarded rank routes,V221B,fresh_r8_e106935230,3102900,1,72313.0,46997.0,25316.0
Guarded rank routes,V221B,fresh_r8_e106935230,3102901,0,79789.0,66142.0,13647.0
Guarded rank routes,V221B,fresh_r8_e106935230,3102901,1,79789.0,66142.0,13647.0
Guarded rank routes,V221B,fresh_r8_e106936601,3102900,0,99817.0,72620.0,27197.0
Guarded rank routes,V221B,fresh_r8_e106936601,3102900,1,99817.0,72620.0,27197.0
Guarded rank routes,V221B,fresh_r8_e106936601,3102901,0,115792.0,83696.0,32096.0
Guarded rank routes,V221B,fresh_r8_e106936601,3102901,1,115792.0,83696.0,32096.0
Guarded rank routes,V221B,fresh_r9_e106935608,3102900,0,74187.0,67726.0,6461.0
Guarded rank routes,V221B,fresh_r9_e106935608,3102900,1,74187.0,67726.0,6461.0
Guarded rank routes,V221B,fresh_r9_e106935608,3102901,0,115479.0,88896.0,26583.0
Guarded rank routes,V221B,fresh_r9_e106935608,3102901,1,115479.0,88896.0,26583.0
Guarded rank routes,V221B,fresh_r9_e106936585,3102900,0,74929.0,70766.0,4163.0
Guarded rank routes,V221B,fresh_r9_e106936585,3102900,1,74929.0,70766.0,4163.0
Guarded rank routes,V221B,fresh_r9_e106936585,3102901,0,115421.0,86657.0,28764.0
Guarded rank routes,V221B,fresh_r9_e106936585,3102901,1,115421.0,86657.0,28764.0
Timing discovery,V224A,raw_e107139036,1005765066,0,84046.0,89150.0,-5104.0
Timing discovery,V224A,raw_e107139036,1005765066,1,84046.0,89150.0,-5104.0
Timing discovery,V224A,raw_e107143064,539583684,0,106157.0,114236.0,-8079.0
Timing discovery,V224A,raw_e107143064,539583684,1,107277.0,110769.0,-3492.0
Timing discovery,V224A,raw_e107146089,357808237,0,79073.0,82385.0,-3312.0
Timing discovery,V224A,raw_e107146089,357808237,1,84375.0,87854.0,-3479.0
Timing discovery,V224A,raw_e107146211,23255758,0,117325.0,119531.0,-2206.0
Timing discovery,V224A,raw_e107146211,23255758,1,117325.0,119531.0,-2206.0
Timing discovery,V224A,raw_e107146988,2033367492,0,140349.0,140775.0,-426.0
Timing discovery,V224A,raw_e107146988,2033367492,1,140349.0,140775.0,-426.0
Timing discovery,V224A,raw_e107149857,1081587954,0,139338.0,138027.0,1311.0
Timing discovery,V224A,raw_e107149857,1081587954,1,139338.0,138027.0,1311.0
Timing discovery,V224B,raw_e107139036,1005765066,0,83260.0,89257.0,-5997.0
Timing discovery,V224B,raw_e107139036,1005765066,1,83260.0,89257.0,-5997.0
Timing discovery,V224B,raw_e107143064,539583684,0,105653.0,114302.0,-8649.0
Timing discovery,V224B,raw_e107143064,539583684,1,106754.0,110839.0,-4085.0
Timing discovery,V224B,raw_e107146089,357808237,0,79291.0,81718.0,-2427.0
Timing discovery,V224B,raw_e107146089,357808237,1,84863.0,86728.0,-1865.0
Timing discovery,V224B,raw_e107146211,23255758,0,116708.0,119667.0,-2959.0
Timing discovery,V224B,raw_e107146211,23255758,1,116708.0,119667.0,-2959.0
Timing discovery,V224B,raw_e107146988,2033367492,0,140472.0,139945.0,527.0
Timing discovery,V224B,raw_e107146988,2033367492,1,140472.0,139945.0,527.0
Timing discovery,V224B,raw_e107149857,1081587954,0,139074.0,137646.0,1428.0
Timing discovery,V224B,raw_e107149857,1081587954,1,139074.0,137646.0,1428.0
Timing discovery,V224C,raw_e107139036,1005765066,0,83280.0,89241.0,-5961.0
Timing discovery,V224C,raw_e107139036,1005765066,1,83280.0,89241.0,-5961.0
Timing discovery,V224C,raw_e107143064,539583684,0,105697.0,114259.0,-8562.0
Timing discovery,V224C,raw_e107143064,539583684,1,106801.0,110793.0,-3992.0
Timing discovery,V224C,raw_e107146089,357808237,0,80545.0,80656.0,-111.0
Timing discovery,V224C,raw_e107146089,357808237,1,85749.0,86100.0,-351.0
Timing discovery,V224C,raw_e107146211,23255758,0,116809.0,119578.0,-2769.0
Timing discovery,V224C,raw_e107146211,23255758,1,116809.0,119578.0,-2769.0
Timing discovery,V224C,raw_e107146988,2033367492,0,140545.0,139870.0,675.0
Timing discovery,V224C,raw_e107146988,2033367492,1,140545.0,139870.0,675.0
Timing discovery,V224C,raw_e107149857,1081587954,0,139346.0,137270.0,2076.0
Timing discovery,V224C,raw_e107149857,1081587954,1,139346.0,137270.0,2076.0
Timing discovery,V221B,raw_e107139036,1005765066,0,84026.0,89166.0,-5140.0
Timing discovery,V221B,raw_e107139036,1005765066,1,84026.0,89166.0,-5140.0
Timing discovery,V221B,raw_e107143064,539583684,0,106114.0,114278.0,-8164.0
Timing discovery,V221B,raw_e107143064,539583684,1,107234.0,110811.0,-3577.0
Timing discovery,V221B,raw_e107146089,357808237,0,78684.0,82671.0,-3987.0
Timing discovery,V221B,raw_e107146089,357808237,1,83931.0,88192.0,-4261.0
Timing discovery,V221B,raw_e107146211,23255758,0,117223.0,119621.0,-2398.0
Timing discovery,V221B,raw_e107146211,23255758,1,117223.0,119621.0,-2398.0
Timing discovery,V221B,raw_e107146988,2033367492,0,140276.0,140848.0,-572.0
Timing discovery,V221B,raw_e107146988,2033367492,1,140276.0,140848.0,-572.0
Timing discovery,V221B,raw_e107149857,1081587954,0,139049.0,138433.0,616.0
Timing discovery,V221B,raw_e107149857,1081587954,1,139049.0,138433.0,616.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411600,0,122278.0,108560.0,13718.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411600,1,122278.0,108560.0,13718.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411601,0,128046.0,130182.0,-2136.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411601,1,128046.0,130182.0,-2136.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411602,0,81966.0,82093.0,-127.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411602,1,81966.0,82093.0,-127.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411603,0,67043.0,57147.0,9896.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411603,1,67043.0,57147.0,9896.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411604,0,78669.0,78796.0,-127.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411604,1,78669.0,78796.0,-127.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411605,0,80268.0,80200.0,68.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411605,1,80268.0,80200.0,68.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411606,0,127924.0,115436.0,12488.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411606,1,127924.0,115436.0,12488.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411607,0,119215.0,119205.0,10.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411607,1,119215.0,119205.0,10.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411608,0,89392.0,89543.0,-151.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411608,1,89392.0,89543.0,-151.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411609,0,137648.0,137605.0,43.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411609,1,137648.0,137605.0,43.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411610,0,95347.0,98311.0,-2964.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411610,1,95347.0,98311.0,-2964.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411611,0,86820.0,88455.0,-1635.0
Fresh reacting comparison,V221B,aurax7_v2_public_refresh,9411611,1,86820.0,88455.0,-1635.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411600,0,122278.0,108567.0,13711.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411600,1,122278.0,108567.0,13711.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411601,0,128046.0,130194.0,-2148.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411601,1,128046.0,130194.0,-2148.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411602,0,81966.0,82100.0,-134.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411602,1,81966.0,82100.0,-134.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411603,0,67043.0,57154.0,9889.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411603,1,67043.0,57154.0,9889.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411604,0,78669.0,78803.0,-134.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411604,1,78669.0,78803.0,-134.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411605,0,80268.0,80207.0,61.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411605,1,80268.0,80207.0,61.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411606,0,127924.0,115443.0,12481.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411606,1,127924.0,115443.0,12481.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411607,0,119239.0,119243.0,-4.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411607,1,119239.0,119243.0,-4.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411608,0,89392.0,89550.0,-158.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411608,1,89392.0,89550.0,-158.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411609,0,137648.0,137612.0,36.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411609,1,137648.0,137612.0,36.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411610,0,95347.0,98323.0,-2976.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411610,1,95347.0,98323.0,-2976.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411611,0,86820.0,88467.0,-1647.0
Fresh reacting comparison,V221B,market_smart_public_refresh,9411611,1,86820.0,88467.0,-1647.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411600,0,122664.0,107524.0,15140.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411600,1,122664.0,107524.0,15140.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411601,0,129116.0,128215.0,901.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411601,1,129116.0,128215.0,901.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411602,0,83019.0,79934.0,3085.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411602,1,83019.0,79934.0,3085.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411603,0,68154.0,54417.0,13737.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411603,1,68154.0,54417.0,13737.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411604,0,79501.0,76785.0,2716.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411604,1,79501.0,76785.0,2716.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411605,0,81182.0,77536.0,3646.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411605,1,81182.0,77536.0,3646.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411606,0,128427.0,114316.0,14111.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411606,1,128427.0,114316.0,14111.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411607,0,120680.0,116096.0,4584.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411607,1,120680.0,116096.0,4584.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411608,0,90302.0,87890.0,2412.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411608,1,90302.0,87890.0,2412.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411609,0,137796.0,136731.0,1065.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411609,1,137796.0,136731.0,1065.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411610,0,97026.0,95319.0,1707.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411610,1,97026.0,95319.0,1707.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411611,0,88083.0,86107.0,1976.0
Fresh reacting comparison,V224C,aurax7_v2_public_refresh,9411611,1,88083.0,86107.0,1976.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411600,0,122664.0,107531.0,15133.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411600,1,122664.0,107531.0,15133.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411601,0,129116.0,128227.0,889.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411601,1,129116.0,128227.0,889.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411602,0,83019.0,79941.0,3078.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411602,1,83019.0,79941.0,3078.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411603,0,68154.0,54424.0,13730.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411603,1,68154.0,54424.0,13730.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411604,0,79501.0,76792.0,2709.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411604,1,79501.0,76792.0,2709.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411605,0,81182.0,77543.0,3639.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411605,1,81182.0,77543.0,3639.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411606,0,128427.0,114323.0,14104.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411606,1,128427.0,114323.0,14104.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411607,0,120716.0,116118.0,4598.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411607,1,120716.0,116118.0,4598.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411608,0,90302.0,87897.0,2405.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411608,1,90302.0,87897.0,2405.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411609,0,137796.0,136738.0,1058.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411609,1,137796.0,136738.0,1058.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411610,0,97026.0,95331.0,1695.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411610,1,97026.0,95331.0,1695.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411611,0,88083.0,86119.0,1964.0
Fresh reacting comparison,V224C,market_smart_public_refresh,9411611,1,88083.0,86119.0,1964.0
