stage,seed,seat_a,a,b,reward_a,reward_b,status_a,status_b,outcome_a,error
screen,41001,0,v027a_melon_ratio,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,v027a_melon_ratio,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,v027a_melon_ratio,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,v027a_melon_ratio,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,v027a_melon_ratio,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,v027a_melon_ratio,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,v027a_melon_ratio,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,v027a_melon_ratio,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,v027a_melon_ratio,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,v027a_melon_ratio,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,v027a_melon_ratio,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,v027a_melon_ratio,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,v027a_melon_ratio,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,v027a_melon_ratio,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,v027b_mirror_gated,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,v027b_mirror_gated,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,v027b_mirror_gated,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,v027b_mirror_gated,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,v027b_mirror_gated,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,v027b_mirror_gated,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,v027b_mirror_gated,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,v027b_mirror_gated,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,v027b_mirror_gated,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,v027b_mirror_gated,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,v027b_mirror_gated,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,v027b_mirror_gated,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,v027b_mirror_gated,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,v027b_mirror_gated,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,v027b_mirror_gated,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,v027b_mirror_gated,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,v027b_mirror_gated,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,v027b_mirror_gated,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,v027b_mirror_gated,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,v027b_mirror_gated,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,v027c_product_specific,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,v027c_product_specific,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,v027c_product_specific,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,v027c_product_specific,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,v027c_product_specific,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,v027c_product_specific,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,v027c_product_specific,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,v027c_product_specific,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,v027c_product_specific,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,v027c_product_specific,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,v027c_product_specific,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,v027c_product_specific,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,v027c_product_specific,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,v027c_product_specific,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,v027c_product_specific,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,v027c_product_specific,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,v027c_product_specific,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,v027c_product_specific,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,v027c_product_specific,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,v027c_product_specific,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,v028a_marginal_order,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,v028a_marginal_order,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,v028a_marginal_order,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,v028a_marginal_order,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,v028a_marginal_order,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,v028a_marginal_order,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,v028a_marginal_order,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,v028a_marginal_order,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,v028a_marginal_order,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,v028a_marginal_order,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,v028a_marginal_order,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,v028a_marginal_order,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,v028a_marginal_order,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,v028a_marginal_order,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,v028a_marginal_order,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,v028a_marginal_order,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,v028a_marginal_order,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,v028a_marginal_order,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,v028a_marginal_order,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,v028a_marginal_order,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,v028b_safe_order,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,v028b_safe_order,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,v028b_safe_order,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,v028b_safe_order,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,v028b_safe_order,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,v028b_safe_order,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,v028b_safe_order,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,v028b_safe_order,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,v028b_safe_order,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,v028b_safe_order,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,v028b_safe_order,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,v028b_safe_order,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,v028b_safe_order,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,v028b_safe_order,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,v028b_safe_order,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,v028b_safe_order,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,v028b_safe_order,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,v028b_safe_order,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,v028b_safe_order,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,v028b_safe_order,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,v028c_robust_order,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,v028c_robust_order,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,v028c_robust_order,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,v028c_robust_order,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,v028c_robust_order,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,v028c_robust_order,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,v028c_robust_order,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,v028c_robust_order,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,v028c_robust_order,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,v028c_robust_order,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,v028c_robust_order,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,v028c_robust_order,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,v028c_robust_order,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,v028c_robust_order,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,v028c_robust_order,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,v028c_robust_order,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,v028c_robust_order,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,v028c_robust_order,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,v028c_robust_order,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,v028c_robust_order,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,v030a_milk_momentum_gate,prvsiyan_frontier,74421.0,102494.0,DONE,DONE,0.0,
screen,41000,1,v030a_milk_momentum_gate,prvsiyan_frontier,74421.0,102494.0,DONE,DONE,0.0,
screen,41001,0,v030a_milk_momentum_gate,prvsiyan_frontier,88905.0,111850.0,DONE,DONE,0.0,
screen,41001,1,v030a_milk_momentum_gate,prvsiyan_frontier,88905.0,111850.0,DONE,DONE,0.0,
screen,41000,0,v030a_milk_momentum_gate,reacting_aurax7_v2_public_refresh,74477.0,102842.0,DONE,DONE,0.0,
screen,41000,1,v030a_milk_momentum_gate,reacting_aurax7_v2_public_refresh,74477.0,102842.0,DONE,DONE,0.0,
screen,41001,0,v030a_milk_momentum_gate,reacting_aurax7_v2_public_refresh,88988.0,112226.0,DONE,DONE,0.0,
screen,41001,1,v030a_milk_momentum_gate,reacting_aurax7_v2_public_refresh,88988.0,112226.0,DONE,DONE,0.0,
screen,41000,0,v030a_milk_momentum_gate,reacting_evgen_v226_public_refresh,74567.0,103115.0,DONE,DONE,0.0,
screen,41000,1,v030a_milk_momentum_gate,reacting_evgen_v226_public_refresh,74567.0,103115.0,DONE,DONE,0.0,
screen,41001,0,v030a_milk_momentum_gate,reacting_evgen_v226_public_refresh,89008.0,112288.0,DONE,DONE,0.0,
screen,41001,1,v030a_milk_momentum_gate,reacting_evgen_v226_public_refresh,89008.0,112288.0,DONE,DONE,0.0,
screen,41000,0,v030a_milk_momentum_gate,reacting_market_smart_public_refresh,74477.0,102849.0,DONE,DONE,0.0,
screen,41000,1,v030a_milk_momentum_gate,reacting_market_smart_public_refresh,74477.0,102849.0,DONE,DONE,0.0,
screen,41001,0,v030a_milk_momentum_gate,reacting_market_smart_public_refresh,88988.0,112233.0,DONE,DONE,0.0,
screen,41001,1,v030a_milk_momentum_gate,reacting_market_smart_public_refresh,88988.0,112233.0,DONE,DONE,0.0,
screen,41000,0,v030a_milk_momentum_gate,sub-009-moev2,72646.0,97460.0,DONE,DONE,0.0,
screen,41000,1,v030a_milk_momentum_gate,sub-009-moev2,72646.0,97460.0,DONE,DONE,0.0,
screen,41001,0,v030a_milk_momentum_gate,sub-009-moev2,88412.0,108283.0,DONE,DONE,0.0,
screen,41001,1,v030a_milk_momentum_gate,sub-009-moev2,88412.0,108283.0,DONE,DONE,0.0,
screen,41000,0,v030b_cross_product_guard,prvsiyan_frontier,74449.0,102494.0,DONE,DONE,0.0,
screen,41000,1,v030b_cross_product_guard,prvsiyan_frontier,74449.0,102494.0,DONE,DONE,0.0,
screen,41001,0,v030b_cross_product_guard,prvsiyan_frontier,88933.0,111850.0,DONE,DONE,0.0,
screen,41001,1,v030b_cross_product_guard,prvsiyan_frontier,88933.0,111850.0,DONE,DONE,0.0,
screen,41000,0,v030b_cross_product_guard,reacting_aurax7_v2_public_refresh,74505.0,102842.0,DONE,DONE,0.0,
screen,41000,1,v030b_cross_product_guard,reacting_aurax7_v2_public_refresh,74505.0,102842.0,DONE,DONE,0.0,
screen,41001,0,v030b_cross_product_guard,reacting_aurax7_v2_public_refresh,89016.0,112226.0,DONE,DONE,0.0,
screen,41001,1,v030b_cross_product_guard,reacting_aurax7_v2_public_refresh,89016.0,112226.0,DONE,DONE,0.0,
screen,41000,0,v030b_cross_product_guard,reacting_evgen_v226_public_refresh,74595.0,103115.0,DONE,DONE,0.0,
screen,41000,1,v030b_cross_product_guard,reacting_evgen_v226_public_refresh,74595.0,103115.0,DONE,DONE,0.0,
screen,41001,0,v030b_cross_product_guard,reacting_evgen_v226_public_refresh,89036.0,112288.0,DONE,DONE,0.0,
screen,41001,1,v030b_cross_product_guard,reacting_evgen_v226_public_refresh,89036.0,112288.0,DONE,DONE,0.0,
screen,41000,0,v030b_cross_product_guard,reacting_market_smart_public_refresh,74505.0,102849.0,DONE,DONE,0.0,
screen,41000,1,v030b_cross_product_guard,reacting_market_smart_public_refresh,74505.0,102849.0,DONE,DONE,0.0,
screen,41001,0,v030b_cross_product_guard,reacting_market_smart_public_refresh,89016.0,112233.0,DONE,DONE,0.0,
screen,41001,1,v030b_cross_product_guard,reacting_market_smart_public_refresh,89016.0,112233.0,DONE,DONE,0.0,
screen,41000,0,v030b_cross_product_guard,sub-009-moev2,72650.0,97508.0,DONE,DONE,0.0,
screen,41000,1,v030b_cross_product_guard,sub-009-moev2,72650.0,97508.0,DONE,DONE,0.0,
screen,41001,0,v030b_cross_product_guard,sub-009-moev2,88440.0,108283.0,DONE,DONE,0.0,
screen,41001,1,v030b_cross_product_guard,sub-009-moev2,88440.0,108283.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_order_only,prvsiyan_frontier,109817.0,123035.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_order_only,prvsiyan_frontier,109817.0,123035.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_order_only,prvsiyan_frontier,124698.0,146124.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_order_only,prvsiyan_frontier,124698.0,146124.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_order_only,reacting_aurax7_v2_public_refresh,113493.0,125222.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_order_only,reacting_aurax7_v2_public_refresh,113493.0,125222.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_order_only,reacting_aurax7_v2_public_refresh,125080.0,146478.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_order_only,reacting_aurax7_v2_public_refresh,125080.0,146478.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_order_only,reacting_evgen_v226_public_refresh,113576.0,125234.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_order_only,reacting_evgen_v226_public_refresh,113576.0,125234.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_order_only,reacting_evgen_v226_public_refresh,125128.0,146544.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_order_only,reacting_evgen_v226_public_refresh,125128.0,146544.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_order_only,reacting_market_smart_public_refresh,113493.0,125229.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_order_only,reacting_market_smart_public_refresh,113493.0,125229.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_order_only,reacting_market_smart_public_refresh,125080.0,146485.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_order_only,reacting_market_smart_public_refresh,125080.0,146485.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_order_only,sub-009-moev2,141605.0,155722.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_order_only,sub-009-moev2,141605.0,155722.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_order_only,sub-009-moev2,127463.0,145333.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_order_only,sub-009-moev2,127463.0,145333.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_timing,prvsiyan_frontier,109817.0,123035.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_timing,prvsiyan_frontier,109817.0,123035.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_timing,prvsiyan_frontier,124698.0,146124.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_timing,prvsiyan_frontier,124698.0,146124.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_timing,reacting_aurax7_v2_public_refresh,113493.0,125222.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_timing,reacting_aurax7_v2_public_refresh,113493.0,125222.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_timing,reacting_aurax7_v2_public_refresh,125080.0,146478.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_timing,reacting_aurax7_v2_public_refresh,125080.0,146478.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_timing,reacting_evgen_v226_public_refresh,113576.0,125234.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_timing,reacting_evgen_v226_public_refresh,113576.0,125234.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_timing,reacting_evgen_v226_public_refresh,125128.0,146544.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_timing,reacting_evgen_v226_public_refresh,125128.0,146544.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_timing,reacting_market_smart_public_refresh,113493.0,125229.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_timing,reacting_market_smart_public_refresh,113493.0,125229.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_timing,reacting_market_smart_public_refresh,125080.0,146485.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_timing,reacting_market_smart_public_refresh,125080.0,146485.0,DONE,DONE,0.0,
screen,41000,0,v032_8c4s_timing,sub-009-moev2,141605.0,155722.0,DONE,DONE,0.0,
screen,41000,1,v032_8c4s_timing,sub-009-moev2,141605.0,155722.0,DONE,DONE,0.0,
screen,41001,0,v032_8c4s_timing,sub-009-moev2,127463.0,145333.0,DONE,DONE,0.0,
screen,41001,1,v032_8c4s_timing,sub-009-moev2,127463.0,145333.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_order_only,prvsiyan_frontier,89064.0,124752.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_order_only,prvsiyan_frontier,89064.0,124752.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_order_only,prvsiyan_frontier,110348.0,148909.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_order_only,prvsiyan_frontier,110348.0,148909.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_order_only,reacting_aurax7_v2_public_refresh,92873.0,126387.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_order_only,reacting_aurax7_v2_public_refresh,92873.0,126387.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_order_only,reacting_aurax7_v2_public_refresh,111229.0,145722.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_order_only,reacting_aurax7_v2_public_refresh,111229.0,145722.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_order_only,reacting_evgen_v226_public_refresh,92895.0,126426.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_order_only,reacting_evgen_v226_public_refresh,92895.0,126426.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_order_only,reacting_evgen_v226_public_refresh,111253.0,145768.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_order_only,reacting_evgen_v226_public_refresh,111253.0,145768.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_order_only,reacting_market_smart_public_refresh,92873.0,126412.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_order_only,reacting_market_smart_public_refresh,92873.0,126412.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_order_only,reacting_market_smart_public_refresh,111229.0,145747.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_order_only,reacting_market_smart_public_refresh,111229.0,145747.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_order_only,sub-009-moev2,83595.0,115198.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_order_only,sub-009-moev2,83595.0,115198.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_order_only,sub-009-moev2,113159.0,152993.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_order_only,sub-009-moev2,113159.0,152993.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_timing,prvsiyan_frontier,89064.0,124752.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_timing,prvsiyan_frontier,89064.0,124752.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_timing,prvsiyan_frontier,110348.0,148909.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_timing,prvsiyan_frontier,110348.0,148909.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_timing,reacting_aurax7_v2_public_refresh,92873.0,126387.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_timing,reacting_aurax7_v2_public_refresh,92873.0,126387.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_timing,reacting_aurax7_v2_public_refresh,111229.0,145722.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_timing,reacting_aurax7_v2_public_refresh,111229.0,145722.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_timing,reacting_evgen_v226_public_refresh,92895.0,126426.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_timing,reacting_evgen_v226_public_refresh,92895.0,126426.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_timing,reacting_evgen_v226_public_refresh,111253.0,145768.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_timing,reacting_evgen_v226_public_refresh,111253.0,145768.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_timing,reacting_market_smart_public_refresh,92873.0,126412.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_timing,reacting_market_smart_public_refresh,92873.0,126412.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_timing,reacting_market_smart_public_refresh,111229.0,145747.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_timing,reacting_market_smart_public_refresh,111229.0,145747.0,DONE,DONE,0.0,
screen,41000,0,v032_v27_timing,sub-009-moev2,83595.0,115198.0,DONE,DONE,0.0,
screen,41000,1,v032_v27_timing,sub-009-moev2,83595.0,115198.0,DONE,DONE,0.0,
screen,41001,0,v032_v27_timing,sub-009-moev2,113159.0,152993.0,DONE,DONE,0.0,
screen,41001,1,v032_v27_timing,sub-009-moev2,113159.0,152993.0,DONE,DONE,0.0,
screen,41000,0,v032_r1_8c4s_order_only,prvsiyan_frontier,109817.0,123035.0,DONE,DONE,0.0,
screen,41000,1,v032_r1_8c4s_order_only,prvsiyan_frontier,109817.0,123035.0,DONE,DONE,0.0,
screen,41001,0,v032_r1_8c4s_order_only,prvsiyan_frontier,124698.0,146124.0,DONE,DONE,0.0,
screen,41001,1,v032_r1_8c4s_order_only,prvsiyan_frontier,124698.0,146124.0,DONE,DONE,0.0,
screen,41000,0,v032_r1_8c4s_order_only,reacting_aurax7_v2_public_refresh,113493.0,125222.0,DONE,DONE,0.0,
screen,41000,1,v032_r1_8c4s_order_only,reacting_aurax7_v2_public_refresh,113493.0,125222.0,DONE,DONE,0.0,
screen,41001,0,v032_r1_8c4s_order_only,reacting_aurax7_v2_public_refresh,125080.0,146478.0,DONE,DONE,0.0,
screen,41001,1,v032_r1_8c4s_order_only,reacting_aurax7_v2_public_refresh,125080.0,146478.0,DONE,DONE,0.0,
screen,41000,0,v032_r1_8c4s_order_only,reacting_evgen_v226_public_refresh,113576.0,125234.0,DONE,DONE,0.0,
screen,41000,1,v032_r1_8c4s_order_only,reacting_evgen_v226_public_refresh,113576.0,125234.0,DONE,DONE,0.0,
screen,41001,0,v032_r1_8c4s_order_only,reacting_evgen_v226_public_refresh,125128.0,146544.0,DONE,DONE,0.0,
screen,41001,1,v032_r1_8c4s_order_only,reacting_evgen_v226_public_refresh,125128.0,146544.0,DONE,DONE,0.0,
screen,41000,0,v032_r1_8c4s_order_only,reacting_market_smart_public_refresh,113493.0,125229.0,DONE,DONE,0.0,
screen,41000,1,v032_r1_8c4s_order_only,reacting_market_smart_public_refresh,113493.0,125229.0,DONE,DONE,0.0,
screen,41001,0,v032_r1_8c4s_order_only,reacting_market_smart_public_refresh,125080.0,146485.0,DONE,DONE,0.0,
